time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-11 00:00:00+00:00,630,243,4365,2126
2025-04-12 00:00:00+00:00,459,260,2547,1383
2025-04-13 00:00:00+00:00,329,192,2681,1299
2025-04-14 00:00:00+00:00,697,331,8622,2309
2025-04-15 00:00:00+00:00,687,326,4606,2234
2025-04-16 00:00:00+00:00,935,340,4436,2118
2025-04-17 00:00:00+00:00,716,421,3972,2121
2025-04-18 00:00:00+00:00,1115,315,3662,1852
2025-04-19 00:00:00+00:00,458,224,2840,1362
2025-04-20 00:00:00+00:00,264,181,2681,1254
2025-04-21 00:00:00+00:00,927,381,4146,1984
2025-04-22 00:00:00+00:00,599,275,4285,2254
2025-04-23 00:00:00+00:00,867,380,8760,2297
2025-04-24 00:00:00+00:00,1219,442,5208,2334
