time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-22 00:00:00+00:00,808,269,2158,1229
2025-12-23 00:00:00+00:00,286,177,2333,1178
2025-12-24 00:00:00+00:00,217,119,2255,1178
2025-12-25 00:00:00+00:00,279,162,1741,955
2025-12-26 00:00:00+00:00,663,165,2476,1390
2025-12-27 00:00:00+00:00,1057,141,1720,890
2025-12-28 00:00:00+00:00,251,126,1610,910
2025-12-29 00:00:00+00:00,569,247,2775,1428
2025-12-30 00:00:00+00:00,1043,278,2807,1446
2025-12-31 00:00:00+00:00,756,239,2192,1203
2026-01-01 00:00:00+00:00,352,194,1766,906
2026-01-02 00:00:00+00:00,485,170,1956,990
2026-01-03 00:00:00+00:00,477,175,1700,979
2026-01-04 00:00:00+00:00,621,212,2430,1374
