time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-17 00:00:00+00:00,1521,344,3749,1963
2025-06-18 00:00:00+00:00,1010,324,3342,1839
2025-06-19 00:00:00+00:00,1448,393,3777,1874
2025-06-20 00:00:00+00:00,855,276,3304,1765
2025-06-21 00:00:00+00:00,309,163,2016,1087
2025-06-22 00:00:00+00:00,937,207,2639,1208
2025-06-23 00:00:00+00:00,1000,383,3747,2014
2025-06-24 00:00:00+00:00,1677,371,3879,2109
2025-06-25 00:00:00+00:00,1789,388,4280,1948
2025-06-26 00:00:00+00:00,1816,491,4340,2014
2025-06-27 00:00:00+00:00,2040,422,4055,1904
2025-06-28 00:00:00+00:00,364,167,3411,1122
2025-06-29 00:00:00+00:00,283,158,2116,1136
2025-06-30 00:00:00+00:00,1818,367,3639,1827
