time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-07 00:00:00+00:00,611,432,7812,2440
2024-06-08 00:00:00+00:00,732,420,5020,1522
2024-06-09 00:00:00+00:00,814,401,5485,1623
2024-06-10 00:00:00+00:00,1024,714,7138,2552
2024-06-11 00:00:00+00:00,812,466,7893,2831
2024-06-12 00:00:00+00:00,1440,408,8553,2711
2024-06-13 00:00:00+00:00,1081,683,8264,2707
2024-06-14 00:00:00+00:00,709,339,6467,2528
2024-06-15 00:00:00+00:00,77,52,4061,1401
2024-06-16 00:00:00+00:00,121,78,3823,1445
2024-06-17 00:00:00+00:00,339,224,7160,2608
2024-06-18 00:00:00+00:00,691,453,7361,2608
2024-06-19 00:00:00+00:00,925,362,7673,2583
2024-06-20 00:00:00+00:00,795,561,7249,2424
