time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-12 00:00:00+00:00,2997,363,7615,1857
2025-06-13 00:00:00+00:00,1534,376,4276,1839
2025-06-14 00:00:00+00:00,1614,176,1954,1082
2025-06-15 00:00:00+00:00,1683,176,2288,1011
2025-06-16 00:00:00+00:00,1017,287,3913,2060
2025-06-17 00:00:00+00:00,1521,344,3749,1963
2025-06-18 00:00:00+00:00,1010,324,3342,1839
2025-06-19 00:00:00+00:00,1448,393,3777,1874
2025-06-20 00:00:00+00:00,855,276,3304,1765
2025-06-21 00:00:00+00:00,309,163,2016,1087
2025-06-22 00:00:00+00:00,937,207,2639,1208
2025-06-23 00:00:00+00:00,1000,383,3747,2014
2025-06-24 00:00:00+00:00,1677,371,3879,2109
2025-06-25 00:00:00+00:00,1716,368,3946,1822
